bird_id,iteration,rseed,distance,kdistance,n_syll
13,17,35788921,44.5604303360769,50.3374827952527,7
14,17,35788921,31.2363664101155,31.822286650543,4
15,17,35788921,52.9101985697982,56.9207357848348,6
16,17,35788921,14.1771526466954,14.2630722462019,3
17,17,35788921,35.319809395835,35.4633217843594,4
18,17,35788921,30.7287796725836,30.4068534230497,6
19,17,35788921,21.6992903638081,24.0183296656065,3
20,17,35788921,15.125712304041,15.7452697857801,4
21,17,35788921,43.4857653381823,43.6411375853819,6
22,17,35788921,45.9568859903761,63.5631256414499,8
23,17,35788921,36.4873156921919,45.2030086487949,5
24,17,35788921,22.1253678737305,26.9428688738958,4
25,17,35788921,29.3066043283576,36.7608811898696,4
26,17,35788921,23.4977856214739,25.6901682302045,3
27,17,35788921,28.2849419335421,32.4880572827104,4
28,17,35788921,34.8974140454536,37.8161684907894,5
29,17,35788921,39.4533326761294,42.3773271812397,4
30,17,35788921,32.7383617757841,33.1618708983033,5
0,18,76737383,43.2372908098275,44.5192818945537,6
1,18,76737383,30.1576101302534,32.0725231641221,5
2,18,76737383,44.1939370903571,55.1513961810626,6
3,18,76737383,17.3309904378178,16.8135344563105,4
4,18,76737383,48.2198924496297,51.9186750492296,4
5,18,76737383,36.3592091390514,37.1284879145049,4
6,18,76737383,44.3728244431766,43.1216114830508,5
7,18,76737383,37.9842033611455,38.7802900468161,8
8,18,76737383,46.9873682584457,51.9087181078829,4
9,18,76737383,47.0818250536469,56.3761014378052,6
10,18,76737383,31.210949082959,31.5839908443193,5
11,18,76737383,18.6669266719914,17.4511798925969,5
12,18,76737383,9.71463632442585,9.9790873628303,3
13,18,76737383,47.2109433822658,48.1814215637461,7
14,18,76737383,21.2959463342267,23.7611010129824,4
15,18,76737383,54.0722875607045,54.966634141028,6
16,18,76737383,30.0545395569411,30.3529319724366,3
17,18,76737383,30.4595202245199,30.5814245468103,4
18,18,76737383,42.8251029808143,39.3760552498006,6
19,18,76737383,25.132599216344,32.034573721283,3
20,18,76737383,39.1643382412931,39.9830338056835,4
21,18,76737383,46.4161691028168,46.7156692209615,6
22,18,76737383,53.7747564885358,56.5135427241383,8
23,18,76737383,39.2371487696659,39.3023997136724,5
24,18,76737383,15.6822863376805,22.5423434989549,4
25,18,76737383,27.9644862157897,25.4238375235553,4
26,18,76737383,23.2613941812142,23.4200748582996,3
27,18,76737383,21.1423627571741,22.1416004998237,4
28,18,76737383,46.3567358679002,48.5915182338045,5
29,18,76737383,34.474798275485,36.3714102725683,4
30,18,76737383,40.8690875138378,41.6247387525575,5
0,19,88409749,37.9630095697935,41.9228359840544,6
1,19,88409749,31.6692605461323,32.2542859510726,5
2,19,88409749,46.9558552819129,50.108410493401,6
3,19,88409749,11.7141670008406,11.1168941010737,4
4,19,88409749,45.9069955702194,49.3312680964022,4
5,19,88409749,35.7189086507077,37.0924296370148,4
6,19,88409749,28.5980988249205,30.7823987769759,5
7,19,88409749,36.4630164465752,43.9771803717333,8
8,19,88409749,35.77441270452,40.2406176314365,4
9,19,88409749,20.2659142253006,16.0799747747993,6
10,19,88409749,20.5456299834603,20.8738953801072,5
11,19,88409749,28.9042435791997,32.6444513392725,5
12,19,88409749,11.1632967435123,12.7059976361604,3
13,19,88409749,44.6611437206181,47.5730667231498,7
14,19,88409749,27.013688817209,28.9934903857048,4
15,19,88409749,39.6880617803496,40.869719367279,6
16,19,88409749,33.2352345926996,33.5367366605615,3
17,19,88409749,25.0450169394037,25.1442043057429,4
18,19,88409749,47.1264868663933,49.1676219657039,6
19,19,88409749,21.395790461641,31.8822108249234,3
20,19,88409749,38.9305778572903,39.2602798471532,4
21,19,88409749,42.0522581033679,42.152890285798,6
22,19,88409749,44.1844923561439,53.5322624065632,8
23,19,88409749,43.2911788040608,43.5557241225048,5
24,19,88409749,45.0334404754153,53.2517055499547,4
25,19,88409749,31.004665372503,31.8596372150448,4
26,19,88409749,26.4436241741549,28.6353787007085,3
27,19,88409749,33.3427614226612,29.5915753896424,4
28,19,88409749,29.2025718172587,31.2409020963059,5
29,19,88409749,17.3251663813557,19.9586267067642,4
30,19,88409749,43.6496392927098,44.0540697149739,5
